Scheme Code,Scheme Name,startDate,endDate
102530,ICICI Prudential MidCap Fund - Institutional Option - I,2009-01-01,2014-04-21
102531,UTI Ultra Short Term Fund - Regular Plan - Weekly IDCW (Reinvestment),2009-01-01,2022-10-07
102532,UTI - Ultra Short Term Fund - Regular Plan - Growth Option,2009-01-01,2022-10-07
102533,UTI - Regular Savings Fund - Regular Plan - Monthly Payment Option,2009-01-01,2022-10-07
102534,UTI Regular Savings Fund - Regular Plan - Flexi IDCW,2009-01-01,2022-10-07
102535,UTI - Regular Savings Fund - Regular Plan - Growth Option,2009-01-01,2022-10-07
102536,UTI Regular Savings Fund - Regular Plan - Monthly IDCW,2009-01-01,2022-10-07
102538,UTI - Treasury Advantage Fund - Discontinued - Annaul Dividend Option,2009-01-01,2022-10-07
102539,UTI - Treasury Advantage Fund - Discontinued Bonus Option,2009-01-01,2022-10-07
102540,UTI - Treasury Advantage Fund - Discontinued Growth Option,2009-01-01,2022-10-07
102541,UTI - Treasury Advantage Fund - Discontinued - Quarterly Dividend Option,2009-01-01,2022-10-07
102544,UTI - Treasury Advantage Fund - Regular Plan - Growth Option,2009-01-01,2022-10-07
102545,UTI - Treasury Advantage Fund - Regular Plan - Bonus Option,2009-01-01,2022-10-07
102546,Franklin India Life Stage Fund Of Funds - 50's Plus Floating Rate Plan - IDCW ,2009-01-01,2022-10-07
102547,Franklin India Life Stage Fund of Funds - The 50s Plus Flo (Gro),2009-01-01,2022-10-07
102573,Kotak Multi Asset Allocator Fund of Fund - Dynamic - Payout of Income Distribution cum capital withdrawal option,2009-01-01,2022-10-07
102574,Kotak Multi Asset Allocator Fund of Fund - Dynamic - Growth,2009-01-01,2022-10-07
102577,DBS Chola Mid Cap Fund-Dividend,2009-01-01,2010-02-15
102578,DBS Chola Mid Cap Fund-Cumulative,2009-01-01,2010-02-15
102590,Kotak Savings Fund -Weekly Weekly Reinvestment of Income Distribution cum capital withdrawal option,2009-01-01,2021-09-17
102591,Kotak Savings Fund -Growth,2009-01-01,2022-10-07
102592,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,2009-01-01,2022-10-07
102594,ICICI Prudential Value Discovery Fund - Growth,2009-01-01,2022-10-07
102595,ICICI Prudential Value Discovery Fund - IDCW,2009-01-01,2022-10-07
102596,ICICI Prudential Value Discovery Fund - Institutional Option - I - Growth,2009-01-01,2014-04-21
102661,BARODA CONSERVATIVE HYBRID FUND - Plan A - Growth Option,2009-01-01,2022-03-13
102662,BARODA CONSERVATIVE HYBRID FUND - Plan A - Monthly IDCW Option,2009-01-01,2022-03-13
102663,BARODA CONSERVATIVE HYBRID FUND - Plan A - Quarterly IDCW Option,2009-01-01,2022-03-13
102670,BARODA PIONEER CHILDREN FUND-GIFT PLAN,2009-01-01,2009-11-23
102672,Tata Liquid Fund -Regular Plan - Growth Option,2009-01-01,2022-10-08
102673,Nippon India Floating Rate Fund - Growth Plan-Growth Option,2009-01-01,2022-10-07
102675,NIPPON INDIA FLOATING RATE FUND - MONTHLY IDCW Option,2009-01-01,2022-10-07
102676,NIPPON INDIA FLOATING RATE FUND - DAILY IDCW REINVESTMENT Option,2009-01-01,2022-10-07
102677,NIPPON INDIA FLOATING RATE FUND - WEEKLY IDCW Option,2009-01-01,2022-10-07
102701,Sundaram Money Fund Institutional Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),2009-01-01,2021-12-31
102702,Sundaram Money Fund Institutional Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),2009-01-01,2013-12-18
102703,Sundaram Money Fund Institutional Plan - Growth,2009-01-01,2020-02-12
102704,Sundaram Money Fund Institutional Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),2009-01-01,2013-12-18
102705,Sundaram Money Fund Institutional Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),2009-01-01,2013-12-18
102706,Sundaram Money Fund Institutional Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),2009-01-01,2013-12-18
102716,ING Domestic Opportunities Fund-Growth Option,2009-01-01,2011-12-23
102717,ING Domestic Opportunities Fund-Dividend Option,2009-01-01,2011-12-23
102718,ING Domestic Opportunities Fund-Bonus Option,2009-01-01,2009-06-12
102719,Principal Low Duration Fund - Growth,2009-01-01,2010-09-23
102720,Principal Floating Rate Fund - FMP-Weekly Dividend,2009-01-01,2010-09-23
102721,Principal Floating Rate Fund - FMP-Monthly Dividend,2009-01-01,2010-09-23
102722,Principal Low Duration Fund- Growth Option,2009-01-01,2021-12-31
102723,Principal Low Duration Fund - Weekly Income Distribution CUM Capital Withdrawal Option,2009-01-01,2021-12-31
102724,Principal Low Duration Fund- Monthly Income Distribution CUM Capital Withdrawal Option,2009-01-01,2021-12-31
102725,Principal Floating Rate Fund - SMP-Growth,2009-01-01,2010-09-23
102726,Principal Floating Rate Fund - SMP-Daily Dividend,2009-01-01,2010-10-18
102727,Principal Floating Rate Fund - SMP-Weekly Dividend,2009-01-01,2010-09-23
102728,Principal Floating Rate Fund - SMP-Monthly Dividend,2009-01-01,2010-09-23
102729,Principal Credit Risk Fund - Regular Plan - Growth Option,2009-01-01,2020-09-04
102730,Principal Floating Rate Fund - SMP-Insti. Daily Dividend,2009-01-01,2010-10-18
102731,Principal Floating Rate Fund - SMP-Insti. Weekly Dividend,2009-01-01,2010-09-23
102732,Principal Credit Risk Fund - Regular Plan - Monthly Dividend Option,2009-01-01,2020-09-04
102741,ICICI Prudential Medium Term Bond Fund - Growth,2009-01-01,2022-10-07
102742,ICICI Prudential Medium Term Bond Fund - Dividend,2009-01-01,2012-02-17
102743,ICICI Prudential Medium Term Bond Fund-Plan B-Growth,2009-01-01,2020-04-24
102744,ICICI Prudential Medium Term Bond Fund-Plan B-Dividend,2009-03-20,2012-02-17
102745,ICICI Prudential Medium Term Bond Fund-Plan C-Growth,2009-03-16,2011-12-13
102746,ICICI Prudential Medium Term Bond Fund-Plan C-Dividend,2010-06-28,2011-05-02
102751,Nippon India Consumption Fund-Growth Plan-Growth Option,2009-01-01,2022-10-07
102752,Nippon India Consumption Fund-Growth Plan-Bonus Option,2009-01-01,2022-10-07
102753,NIPPON INDIA CONSUMPTION FUND - IDCW Option,2009-01-01,2022-10-07
102754,Birla Sun Life Fixed Maturity Plan - Annual Series 1-Dividend,2009-01-01,2009-12-09
102755,Birla Sun Life Fixed Maturity Plan - Annual Series 1-Growth,2009-01-01,2009-12-09
102756,SBI FOCUSED EQUITY FUND - REGULAR PLAN -GROWTH,2009-01-01,2022-10-07
102760,HDFC Focused 30 Fund - GROWTH PLAN,2009-01-01,2022-10-07
102761,HDFC Focused 30 Fund - IDCW PLAN,2009-01-01,2022-10-07
102765,SBI Focused Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-07
102766,Aditya Birla Sun Life Dynamic Bond Fund -Regular - Quarterly IDCW,2009-01-01,2022-10-07
102767,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Regular Plan,2009-01-01,2022-10-07
102798,ING Treasury Management Fund-Growth Option,2009-01-01,2009-09-18
102799,ING Treasury Management Fund-Weekly Dividend Option,2009-01-01,2009-09-18
102800,ING Treasury Management Fund-Quarterly Dividend Option,2009-01-01,2009-09-18
102801,ING Treasury Management Fund-Half Yearly Dividend Option,2009-01-01,2009-09-18
102802,ING Treasury Management Fund-Annual Dividend Option,2009-01-01,2009-09-18
102803,ING Treasury Management Fund-Bonus Option,2009-01-01,2009-03-18
102804,ING Treasury Management Fund-Daily Dividend Option,2009-01-01,2009-09-18
102805,Canara Robeco Nifty Index - Regular Plan - Growth,2009-01-01,2014-04-30
102806,Canara Robeco Nifty Index - Regular Plan - Dividend,2009-01-01,2014-04-30
102807,Principal Dividend Yield Fund-Growth Plan,2009-01-01,2021-12-31
102808,Principal Dividend Yield Fund- Half Yearly Income Distribution CUM Capital Withdrawal Plan,2009-01-01,2021-12-31
102813,LIC NOMURA MF Floater MIP - Monthly Dividend,2009-01-01,2013-10-31
102814,LIC NOMURA MF Floater MIP - Quarterly Dividend,2009-01-01,2013-10-31
102815,LIC NOMURA MF Floater MIP - Yearly Dividend,2009-01-01,2013-10-31
102816,LIC NOMURA MF Floater MIP - Growth,2009-01-01,2013-10-31
102823,SBI HEALTHCARE OPPORTUNITIES FUND - REGULAR PLAN -GROWTH,2009-01-01,2022-10-07
102827,HSBC Floating Rate Fund - Long Term - Regular - Growth,2009-01-01,2016-05-24
102828,HSBC Floating Rate Fund - Long Term - Regular - Dividend - Monthly,2009-01-01,2016-05-24
102829,HSBC Floating Rate Fund - Long Term - Growth,2009-01-01,2016-05-24
102830,HSBC Floating Rate Fund - Long Term - Dividend - Weekly,2009-01-01,2016-05-24
102831,HSBC Floating Rate Fund - Long Term - Dividend - Monthly,2009-01-01,2016-05-24
102832,HSBC Floating Rate Fund - Short Term - Regular - Growth,2009-01-01,2011-09-01
102833,HSBC Floating Rate Fund - Short Term - Regular - Dividend - Daily,2009-01-01,2011-09-01
102834,HSBC Floating Rate Fund - Short Term - Regular - Dividend - Weekly,2009-01-01,2011-09-01
102835,HSBC Floating Rate Fund - Short Term - Inst. - Growth,2009-01-01,2011-09-01
102836,HSBC Floating Rate Fund - Short Term - Inst. - Dividend - Daily,2009-01-01,2011-09-01
102837,HSBC Floating Rate Fund - Short Term - Inst. - Dividend - Weekly,2009-01-01,2011-09-01
102838,HSBC Floating Rate Fund - Short Term - Inst. - Dividend - Monthly,2009-01-01,2011-09-01
102839,HSBC Floating Rate Fund - Short Term - Inst. Plus - Growth,2009-01-01,2011-09-01
102840,HSBC Floating Rate Fund - Short Term - Inst. Plus - Dividend - Daily,2009-01-01,2011-09-01
102841,HSBC Floating Rate Fund - Short Term - Inst. Plus - Dividend - Weekly,2009-01-01,2011-09-01
102842,HSBC Floating Rate Fund - Short Term - Inst. Plus - Dividend - Monthly,2009-01-01,2011-09-01
102846,Nippon India Balanced Advantage Fund-Growth Plan-Growth Option,2009-01-01,2022-10-07
102847,Nippon India Balanced Advantage Fund-Growth Plan-Bonus Option,2009-01-01,2022-10-07
102848,NIPPON INDIA BALANCED ADVANTAGE FUND - IDCW Option,2009-01-01,2022-10-07
102849,Nippon India Dynamic Bond Fund-Growth Plan-Growth Option,2009-01-01,2022-10-07
102851,NIPPON INDIA DYNAMIC BOND FUND - IDCW Option,2009-01-01,2022-10-07
102855,Birla Sun Life Fixed Maturity Plan - Annual  Series 3-Dividend,2009-01-01,2009-01-02
102856,Birla Sun Life Fixed Maturity Plan - Annual  Series 3-Growth,2009-01-01,2009-01-02
102858,Tata Dividend Yield Fund  Regular Plan -( Div),2009-01-01,2018-06-01
102859,Tata Dividend Yield Fund Regular Plan,2009-01-01,2018-06-01
102860,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-07
102867,Kotak Flexi-Debt - Regular Plan - Dividend,2009-01-01,2016-10-21
102868,Kotak Flexi-Debt - Regular Plan - Growth,2009-01-01,2016-10-21
102869,Kotak Flexi-Debt- Regular Plan - Daily Dividend,2009-01-01,2016-10-21
102874,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option,2009-01-01,2022-10-07
102875,Kotak-Small Cap Fund - Growth,2009-01-01,2022-10-07
102883,Franklin India Equity Advantage Fund - Growth Plan,2009-01-01,2022-10-07
102884,Franklin India Equity Advantage Fund - IDCW ,2009-01-01,2022-10-07
102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,2009-01-01,2022-10-07
102900,LIC NOMURA MF Opportunities Fund-Dividend,2009-01-01,2013-05-06
102901,LIC NOMURA MF Opportunities Fund-Growth,2009-01-01,2013-05-06
102902,JM Equity & Derivative Fund-Growth-growth option,2009-01-01,2009-01-29
102903,JM Equity & Derivative Fund-Dividend-dividend option,2009-01-01,2009-01-29
102904,JM Equity & Derivative Fund-Bonus-Bonus option,2009-01-01,2009-01-29
102913,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION,2009-01-01,2022-10-07
102914,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),2009-01-01,2022-10-07
102915,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),2009-01-01,2022-10-07
102920,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - GROWTH OPTION,2009-01-01,2022-10-07
102921,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - IDCW (Payout/Reinvestment),2009-01-01,2022-10-07
102922,Canara Robeco Emerging Equities-BONUS OPTION,2009-01-01,2013-02-01
102929,Tata Service Industries Fund - Dividend,2009-01-01,2012-09-14
102930,Tata Service Industries Fund - Appreciation,2009-01-01,2012-09-14
102931,ING Midcap Fund-Growth Option,2009-01-01,2014-10-09
102932,ING Midcap Fund-Dividend Option,2009-01-01,2014-10-09
102933,ING Midcap Fund-Bonus Option,2009-01-01,2009-06-12
102941,SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH,2009-01-01,2022-10-07
102942,SBI Magnum MidCap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-07
102947,HDFC Hybrid Equity Fund - IDCW Plan,2009-01-01,2022-10-07
102948,HDFC Hybrid Equity Fund - Growth Plan,2009-01-01,2022-10-07
102957,ICICI Prudential Multicap Fund - Institutional Option - I,2009-01-01,2014-04-21
102961,Fidelity Equity Fund-Growth Option,2009-01-01,2012-11-22
102962,Fidelity Equity Fund-Dividend Option,2009-01-01,2012-11-22
103006,HSBC Small Cap Equity Fund - Growth,2009-01-01,2022-10-07
103007,HSBC Small Cap Equity Fund - IDCW,2009-01-01,2022-10-07
103024,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,2009-01-01,2022-10-07
103025,UTI Dividend Yield Fund - Regular Plan - IDCW,2009-01-01,2022-10-07
103026,UTI-Dividend Yield Fund.-Growth,2009-01-01,2022-10-07
103027,ICICI Prudential Blended Plan A - Growth,2009-01-01,2016-04-21
103028,ICICI Prudential Blended Plan A -  Dividend,2009-01-01,2016-04-21
103029,Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Appreciation,2009-04-06,2017-03-31
103030,Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Monthly Dividend,2009-04-06,2017-03-31
103032,Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Half Yearly Dividend,2009-04-06,2017-03-31
103033,Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Annual Dividend,2009-04-06,2017-03-31
103034,SBI MAGNUM GLOBAL FUND - REGULAR PLAN -GROWTH,2009-01-01,2022-10-07
103039,Kotak India EQ Contra Fund - Payout of Income Distribution cum capital withdrawal option,2009-01-01,2022-10-07
103040,Kotak India EQ Contra Fund - Growth,2009-01-01,2022-10-07
103041,Escorts Mutual Fund Unclaimed Dundee Liquidity Fund-Appreciation,2009-04-06,2017-03-31
103042,Escorts Mutual Fund Unclaimed Dundee Liquidity Fund-Dividend,2009-04-06,2017-03-31
103043,Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Appreciation,2009-04-06,2017-03-31
103044,Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Monthly Dividend,2009-04-06,2017-03-31
103045,Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Quarterly Dividend,2009-04-06,2017-03-31
103046,Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Half Yearly Dividend,2009-04-06,2017-03-31
103047,Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Annual Dividend,2009-04-06,2017-03-31
103048,Nippon India Money Market Fund-Growth Plan-Growth Option,2009-01-01,2022-10-07
103049,Nippon India Money Market Fund-Growth Plan-Bonus Option,2009-12-21,2019-08-13
103050,NIPPON INDIA MONEY MARKET FUND - DAILY IDCW Option,2009-01-01,2022-10-07
103051,NIPPON INDIA MONEY MARKET FUND - WEEKLY IDCW Option,2009-01-01,2022-10-07
103052,NIPPON INDIA MONEY MARKET FUND - MONTHLY IDCW Option,2009-01-01,2022-10-07
103055,Franklin Templeton Fixed Tenure Fund-Series I(60 Month Plan)-Growth,2009-01-01,2010-05-07
103056,Franklin Templeton Fixed Tenure Fund-Series I(60 Month Plan)-Dividend,2009-01-01,2010-05-07
103058,Principal Junior Cap Fnd -Dividend Option,2009-01-01,2009-08-14
103059,Principal Junior Cap Fnd-Growth Option,2009-01-01,2009-08-14
103061,ICICI Prudential Blended Plan B -  Growth Option - I,2009-01-01,2016-10-06
103062,ICICI Prudential Blended Plan B -  Dividend Option - I,2009-01-01,2016-10-06
103063,ICICI Prudential Blended Plan B Institutional Growth Option - II,2009-03-23,2012-08-16
103064,ICICI Prudential Blended Plan B Institutional Dividend Option - II,2009-12-10,2012-08-28
103071,Tata Mid Cap Fund Plan A- Growth,2009-01-01,2012-02-24
103072,Tata Mid Cap Fund Plan A- Dividend,2009-01-01,2012-02-24
103079,DBS Chola Global Advantage Fund.-Dividend Option,2009-01-01,2010-02-15
103080,DBS Chola Global Advantage Fund.-Cumulative Option,2009-01-01,2010-02-15
103083,Reliance Regular Savings Fund-DEBT OPTION -Growth Option,2009-01-01,2010-05-20
103084,Reliance Regular Savings Fund-DEBT OPTION-Dividend Option,2009-04-02,2010-05-20
103085,Nippon India Value Fund- Growth Plan,2009-01-01,2022-10-07
103086,NIPPON INDIA VALUE FUND - IDCW Option,2009-04-01,2022-10-07
103087,Reliance Regular Savings Fund-BALANCED OPTION-Growth Option,2009-01-01,2010-05-20
103088,Reliance Regular Savings Fund-BALANCED OPTION-Dividend Option,2009-04-01,2010-05-20
103089,Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Appreciation,2009-04-06,2017-03-31
103090,Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Monthly Dividend,2009-04-06,2017-03-31
103091,Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Quarterly Dividend,2009-04-06,2017-03-31
103092,Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Half Yearly Dividend,2009-04-06,2017-03-31
103093,Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Annual Dividend,2009-04-06,2017-03-31
103094,Escorts Mutual Fund Unclaimed Dundee Balanced Fund,2009-04-06,2017-03-31
103095,Escorts Mutual Fund Unclaimed Dundee Tax Saver Fund,2009-04-06,2017-03-31
103097,UTI Value Opportunities Fund - Regular Plan - IDCW,2009-01-01,2022-10-07
103098,UTI Value Opportunities Fund- Regular Plan - Growth Option,2009-01-01,2022-10-07
103108,JM Emerging Leaders Fund-Growth,2009-01-01,2011-07-29
103109,JM Emerging Leaders Fund-Dividend,2009-01-01,2011-07-29
103110,Aditya Birla Sun Life India Gennext Fund -Regular - IDCW,2009-01-01,2022-10-07
103111,Aditya Birla Sun Life India Gennext Fund-Growth Option,2009-01-01,2022-10-07
103114,SBI Magnum Global Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-07
103119,Sahara Wealth Plus Fund-Fixed Pricing Option-Dividend Option,2009-01-01,2020-03-26
103120,Sahara Wealth Plus Fund-Fixed Pricing Option-Growth Option,2009-01-01,2020-03-26
103121,Sahara Wealth Plus Fund-Variable Pricing Option-Dividend Option,2009-01-01,2020-03-26
103122,Sahara Wealth Plus Fund-Variable Pricing Option-Growth Option,2009-01-01,2020-03-26
103130,HDFC Multi-Asset Fund - IDCW Option,2009-01-01,2022-10-07
103131,HDFC Multi-Asset Fund - Growth Option,2009-01-01,2022-10-07
103134,DBS Chola Short Term Floating Rate Fund-Dividend-Daily,2009-01-01,2010-02-15
103135,DBS Chola Short Term Floating Rate Fund-Dividend-Weekly,2009-01-01,2010-02-15
103136,DBS Chola Short Term Floating Rate Fund-Dividend-Monthly,2009-01-01,2010-02-15
103137,DBS Chola Short Term Floating Rate Fund-Cumulative,2009-01-01,2010-02-15
103140,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-08
103145,SBI Magnum COMMA Fund - REGULAR PLAN - Growth,2009-01-01,2022-10-07
103146,SBI Magnum Comma Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),2009-01-01,2022-10-07
103149,ICICI Prudential Infrastructure Fund - Growth,2009-01-01,2022-10-07
103150,ICICI Prudential Infrastructure Fund - IDCW,2009-01-01,2022-10-07
103151,Franklin India Opportunities Fund - Growth,2009-01-01,2022-10-07
103154,Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,2009-01-01,2022-10-07
103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,2009-01-01,2022-10-07
103158,Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option,2009-01-01,2022-10-07
103159,Tata Treasury Advantage Fund - Regular Plan - Growth Option,2009-01-01,2022-10-07
103160,Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option,2009-01-01,2022-10-07
103161,ING Dividend Yield Fund-Growth Option,2009-01-01,2014-10-09
103162,ING Dividend Yield Fund-Dividend Option,2009-01-01,2014-10-09
103163,ING Dividend Yield Fund-Bonus Option,2009-01-01,2009-06-12
103164,Aditya Birla Sun Life Tax Relief '96 -Regular - IDCW,2009-01-01,2022-10-07
103165,Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW,2009-01-01,2022-10-07
