Scheme Code,Scheme Name,Net Asset Value,Date,Duration Days
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9672,2018-04-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9787,2018-04-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9772,2018-04-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.963,2018-04-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9304,2018-04-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9069,2018-04-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8989,2018-04-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8952,2018-04-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.875,2018-04-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8518,2018-04-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8502,2018-04-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.107,2018-08-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1154,2018-08-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1123,2018-08-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1207,2018-08-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1223,2018-08-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1273,2018-08-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1331,2018-08-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1401,2018-08-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1373,2018-08-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1395,2018-08-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1372,2018-08-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1552,2018-08-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1642,2018-08-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1684,2018-08-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1682,2018-08-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1789,2018-08-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1794,2018-08-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1817,2018-08-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1747,2018-08-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1725,2018-08-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4374,2018-12-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4451,2018-12-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4722,2018-12-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4853,2018-12-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4823,2018-12-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.462,2018-12-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4626,2018-12-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4801,2018-12-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4813,2018-12-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4833,2018-12-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4947,2018-12-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5043,2018-12-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5278,2018-12-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5345,2018-12-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.538,2018-12-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5459,2018-12-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5593,2018-12-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5596,2018-12-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5518,2018-12-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5619,2018-12-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6829,2018-02-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6896,2018-02-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6998,2018-02-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.71,2018-02-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.733,2018-02-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7491,2018-02-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7533,2018-02-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7623,2018-02-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7715,2018-02-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7496,2018-02-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7492,2018-02-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7297,2018-02-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7205,2018-02-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6984,2018-02-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7183,2018-02-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7105,2018-02-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7034,2018-02-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6945,2018-02-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6675,2018-01-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6671,2018-01-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6693,2018-01-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6721,2018-01-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6951,2018-01-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7093,2018-01-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7057,2018-01-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6857,2018-01-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6884,2018-01-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6865,2018-01-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7031,2018-01-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6753,2018-01-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7118,2018-01-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7065,2018-01-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7165,2018-01-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7222,2018-01-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7341,2018-01-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7352,2018-01-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7319,2018-01-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7315,2018-01-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7257,2018-01-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7313,2018-01-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9689,2018-07-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9745,2018-07-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9868,2018-07-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9863,2018-07-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.983,2018-07-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9956,2018-07-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0015,2018-07-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.004,2018-07-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0203,2018-07-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0332,2018-07-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0358,2018-07-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0503,2018-07-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0536,2018-07-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.055,2018-07-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0529,2018-07-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.063,2018-07-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.063,2018-07-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0653,2018-07-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0714,2018-07-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0754,2018-07-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0824,2018-07-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0902,2018-07-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8633,2018-06-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8696,2018-06-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8761,2018-06-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.858,2018-06-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8389,2018-06-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.847,2018-06-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8546,2018-06-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8576,2018-06-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8695,2018-06-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8814,2018-06-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8931,2018-06-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9115,2018-06-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9164,2018-06-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9252,2018-06-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9474,2018-06-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9499,2018-06-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9559,2018-06-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9591,2018-06-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9554,2018-06-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9433,2018-06-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9505,2018-06-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.681,2018-03-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.694,2018-03-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.6971,2018-03-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7249,2018-03-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7372,2018-03-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7345,2018-03-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.763,2018-03-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7786,2018-03-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.7851,2018-03-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8111,2018-03-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8322,2018-03-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8367,2018-03-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8385,2018-03-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8359,2018-03-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8419,2018-03-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8508,2018-03-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8524,2018-03-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9239,2018-03-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9338,2018-03-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.872,2018-05-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8803,2018-05-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8843,2018-05-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9056,2018-05-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.9051,2018-05-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8842,2018-05-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8791,2018-05-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8745,2018-05-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8719,2018-05-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.853,2018-05-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8314,2018-05-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8128,2018-05-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8342,2018-05-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8366,2018-05-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8432,2018-05-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8389,2018-05-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8344,2018-05-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8515,2018-05-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8722,2018-05-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8785,2018-05-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8888,2018-05-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,14.8698,2018-05-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2568,2018-11-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.27,2018-11-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2812,2018-11-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.285,2018-11-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2985,2018-11-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3059,2018-11-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.317,2018-11-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3297,2018-11-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3419,2018-11-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3426,2018-11-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3542,2018-11-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3587,2018-11-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3719,2018-11-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3871,2018-11-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.3892,2018-11-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.401,2018-11-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4154,2018-11-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.4303,2018-11-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1759,2018-10-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1653,2018-10-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1381,2018-10-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1752,2018-10-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1887,2018-10-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.173,2018-10-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1815,2018-10-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1882,2018-10-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1946,2018-10-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2166,2018-10-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2254,2018-10-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2203,2018-10-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2326,2018-10-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2385,2018-10-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2415,2018-10-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2448,2018-10-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2424,2018-10-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2425,2018-10-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2499,2018-10-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.2528,2018-10-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.251,2018-10-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1782,2018-09-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1556,2018-09-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1403,2018-09-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1433,2018-09-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1508,2018-09-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1292,2018-09-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1287,2018-09-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1236,2018-09-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1342,2018-09-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1381,2018-09-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1405,2018-09-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1413,2018-09-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1367,2018-09-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.109,2018-09-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.0924,2018-09-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1037,2018-09-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1327,2018-09-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.1561,2018-09-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.972,2019-04-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9673,2019-04-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9517,2019-04-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9445,2019-04-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9353,2019-04-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9406,2019-04-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9477,2019-04-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9455,2019-04-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9393,2019-04-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9362,2019-04-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9349,2019-04-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9404,2019-04-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9326,2019-04-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9322,2019-04-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9389,2019-04-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9245,2019-04-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9306,2019-04-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9378,2019-04-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3864,2019-08-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4119,2019-08-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3957,2019-08-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4075,2019-08-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4257,2019-08-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4428,2019-08-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4284,2019-08-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4349,2019-08-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4135,2019-08-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4037,2019-08-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4347,2019-08-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4425,2019-08-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4542,2019-08-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4661,2019-08-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4749,2019-08-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4883,2019-08-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4879,2019-08-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4935,2019-08-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4847,2019-08-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.4851,2019-08-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9828,2019-12-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9922,2019-12-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.0063,2019-12-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9616,2019-12-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.954,2019-12-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9577,2019-12-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9565,2019-12-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8925,2019-12-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8938,2019-12-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8916,2019-12-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8984,2019-12-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9066,2019-12-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9208,2019-12-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.928,2019-12-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9497,2019-12-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.962,2019-12-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9647,2019-12-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9679,2019-12-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9754,2019-12-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9815,2019-12-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9817,2019-12-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6137,2019-02-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.605,2019-02-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6062,2019-02-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6149,2019-02-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6539,2019-02-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6693,2019-02-08,720
